#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
2.91207705E+00 1.22660293020257896E-01 1.04681517332896683E-03 3.00833963407154100E-03 1.29315283910462784E-04 3.54696414763960800E-04
2.92809054E+00 1.22637719165410844E-01 1.05473120847035594E-03 4.23250987047295649E-03 1.30028962013093368E-04 3.60934298073412182E-04
2.94411612E+00 1.22614898229523192E-01 1.06272870043384979E-03 5.45253088074755358E-03 1.30747345137745220E-04 3.67321554562547782E-04
2.96015459E+00 1.22591824809661271E-01 1.07080913677237862E-03 6.66789050987464695E-03 1.31470699349239692E-04 3.73863543520560693E-04
2.97620675E+00 1.22568493360145525E-01 1.07897406738983797E-03 7.87808426126285211E-03 1.32198178699132434E-04 3.80565638941146708E-04
2.99227340E+00 1.22544898185153336E-01 1.08722510523657188E-03 9.08262157125315321E-03 1.32929615433157372E-04 3.87434584983188440E-04
3.00835526E+00 1.22521033587587244E-01 1.09556386142897061E-03 1.02810054235854074E-02 1.33665568392792944E-04 3.94478873725651697E-04
3.02444979E+00 1.22496898479435026E-01 1.10399031407801751E-03 1.14725042570132246E-02 1.34407152110922967E-04 4.01706688630508403E-04
3.04055784E+00 1.22472486569026831E-01 1.11250620489228443E-03 1.26566422928537613E-02 1.35155328203131803E-04 4.09126104232021667E-04
3.05668024E+00 1.22447791240369627E-01 1.12111333672228934E-03 1.38329511650556181E-02 1.35910380530642795E-04 4.16742763080558596E-04
3.07281784E+00 1.22422805646638572E-01 1.12981358156960228E-03 1.50009697643910776E-02 1.36673646285504765E-04 4.24567879103667889E-04
3.08897149E+00 1.22397522550548060E-01 1.13860887476178703E-03 1.61602395867025128E-02 1.37443062518553111E-04 4.32603485043295450E-04
3.10514205E+00 1.22371934606533020E-01 1.14750123043487256E-03 1.73103201253131354E-02 1.38216523538705640E-04 4.40850086278743328E-04
3.12133038E+00 1.22346034524740951E-01 1.15649275193881055E-03 1.84507751154407915E-02 1.38994609835139910E-04 4.49315133462489314E-04
3.13753735E+00 1.22319814898798188E-01 1.16558562552291039E-03 1.95811633253597100E-02 1.39776855597568067E-04 4.58006533781930554E-04
3.15376383E+00 1.22293268123792306E-01 1.17478211725432829E-03 2.07010537822986951E-02 1.40563496366928587E-04 4.66933960600309200E-04
3.17000869E+00 1.22266389637204931E-01 1.18408342407274421E-03 2.18098810774496957E-02 1.41355108354533832E-04 4.76107173406939118E-04
3.18627115E+00 1.22239174114747454E-01 1.19349096958207648E-03 2.29071125772284910E-02 1.42152377181417329E-04 4.85536410805093347E-04
3.20255211E+00 1.22211613146828352E-01 1.20300719117332464E-03 2.39923368320231895E-02 1.42956070043956493E-04 4.95233185232753486E-04
3.21885247E+00 1.22183697936477292E-01 1.21263460026901893E-03 2.50651460502941473E-02 1.43766697858415483E-04 5.05208671585745937E-04
3.23517312E+00 1.22155419314614461E-01 1.22237578566221339E-03 2.61251371754307321E-02 1.44583848285891747E-04 5.15471115342075827E-04
3.25151496E+00 1.22126767832963279E-01 1.23223342193749005E-03 2.71719156327958830E-02 1.45406441265069592E-04 5.26025519957243229E-04
3.26787888E+00 1.22097733883500134E-01 1.24221027973621910E-03 2.82050941131684989E-02 1.46233612721107122E-04 5.36877416894982785E-04
3.28426579E+00 1.22068307718514221E-01 1.25230922898768153E-03 2.92242876193170367E-02 1.47065063462058487E-04 5.48035736743254830E-04
3.30067657E+00 1.22038479359972210E-01 1.26253323357077506E-03 3.02291112599726471E-02 1.47901317151714591E-04 5.59515112403341204E-04
3.31711078E+00 1.22008240897931136E-01 1.27288448831691116E-03 3.12190980018220640E-02 1.48743412107573688E-04 5.71333560909776132E-04
3.33356690E+00 1.21977585952989465E-01 1.28336453204428921E-03 3.21937239397940556E-02 1.49590997959605696E-04 5.83495702701596519E-04
3.35004586E+00 1.21946503443180129E-01 1.29397650149318819E-03 3.31526309576444453E-02 1.50443747319956483E-04 5.96009526397811725E-04
3.36654857E+00 1.21914982063018831E-01 1.30472362192473310E-03 3.40954647577864506E-02 1.51301480361792180E-04 6.08892114376319489E-04
3.38307596E+00 1.21883010091220212E-01 1.31560918202693338E-03 3.50218716459263571E-02 1.52163999568014242E-04 6.22159588416452665E-04
3.39962894E+00 1.21850575334441075E-01 1.32663652686930379E-03 3.59314990358040390E-02 1.53030833578572613E-04 6.35818769423543233E-04
3.41620841E+00 1.21817665270302800E-01 1.33780908693895682E-03 3.68239952993532765E-02 1.53901657314888841E-04 6.49875028087393042E-04
3.43281530E+00 1.21784267118772521E-01 1.34913039519493844E-03 3.76990096017578227E-02 1.54777902996690862E-04 6.64338676140896955E-04
3.44945049E+00 1.21750367763741887E-01 1.36060408115789883E-03 3.85561867425278509E-02 1.55658691089477535E-04 6.79218351845506927E-04
3.46611366E+00 1.21715956324908614E-01 1.37223299755540322E-03 3.93951246148336390E-02 1.56543528033798037E-04 6.94522433780829550E-04
3.48280313E+00 1.21681024486960804E-01 1.38401910283500657E-03 4.02153605965090005E-02 1.57432254357553757E-04 7.10259092540016859E-04
3.49951985E+00 1.21645558253381678E-01 1.39596622016860145E-03 4.10165704328821767E-02 1.58325702694766103E-04 7.26451425211929714E-04
3.51626472E+00 1.21609542846551150E-01 1.40807820518305208E-03 4.17984234402015639E-02 1.59223032663790946E-04 7.43101519825157338E-04
3.53303868E+00 1.21572963172400725E-01 1.42035898914717263E-03 4.25606001322498262E-02 1.60123127216407301E-04 7.60203547322040756E-04
3.54984265E+00 1.21535804218566593E-01 1.43281262305018490E-03 4.33027849488690150E-02 1.61026140899065161E-04 7.77771647158036704E-04
3.56667753E+00 1.21498050672387295E-01 1.44544323036460373E-03 4.40246573886042755E-02 1.61932203006974126E-04 7.95827586092141977E-04
3.58354422E+00 1.21459686634224115E-01 1.45825495944166780E-03 4.47259007488689450E-02 1.62841796533199962E-04 8.14399284183230814E-04
3.60044362E+00 1.21420695388282138E-01 1.47125193758315741E-03 4.54061982049610915E-02 1.63755420222868540E-04 8.33510988546845924E-04
3.61737525E+00 1.21381062617473348E-01 1.48443718592967174E-03 4.60651772054336481E-02 1.64673107998830582E-04 8.53172659611161396E-04
3.63433756E+00 1.21340776143451831E-01 1.49781283350957305E-03 4.67024309426464918E-02 1.65594651638041785E-04 8.73387263307420130E-04
3.65133148E+00 1.21299817705524560E-01 1.51138294034050416E-03 4.73176576801241852E-02 1.66520258876757350E-04 8.94171876076578064E-04
3.66835792E+00 1.21258168519539453E-01 1.52515154892056415E-03 4.79105553426073319E-02 1.67450832771005750E-04 9.15577290225550833E-04
3.68541779E+00 1.21215808583953130E-01 1.53912247553790156E-03 4.84808269859656471E-02 1.68387104446455729E-04 9.37654889847670380E-04
3.70251201E+00 1.21172716390037100E-01 1.55329919273409708E-03 4.90281791963352517E-02 1.69328181473166032E-04 9.60378924499517210E-04
3.71964145E+00 1.21128870264278557E-01 1.56768519565108786E-03 4.95523114745122506E-02 1.70273523213089364E-04 9.83721557450470884E-04
3.73680702E+00 1.21084248795670271E-01 1.58228415089137859E-03 5.00529198211653592E-02 1.71223055740352489E-04 1.00767361888769755E-03
3.75395287E+00 1.21038981694519196E-01 1.59705070127737865E-03 5.05280870607976232E-02 1.72173401318483321E-04 1.03214857992927635E-03
3.77107035E+00 1.20993080517297361E-01 1.61197849761065648E-03 5.09775608070127464E-02 1.73123819432443790E-04 1.05712219238808546E-03
3.78816234E+00 1.20946526772467047E-01 1.62707102268588042E-03 5.14014070719542790E-02 1.74074246368934748E-04 1.08258655270607987E-03
3.80523164E+00 1.20899301852816138E-01 1.64233178593349376E-03 5.17996550811445841E-02 1.75024755754299877E-04 1.10853779759610260E-03
3.82228103E+00 1.20851386947279218E-01 1.65776432278148833E-03 5.21723223185823759E-02 1.75975663831671797E-04 1.13498064398169529E-03
3.83930285E+00 1.20802792789577312E-01 1.67336258568518705E-03 5.25191991741530764E-02 1.76926981680456915E-04 1.16191073735326974E-03
