# time, MeanKE, MeanKEDR, MeanP, MeanFKEDR
1.02444509E+01 7.17427929740431514E-02 9.97150535723129346E-03 2.25760502589080647E-01 5.83606205134320349E-03
1.02528595E+01 7.16525900988275039E-02 9.95955972393738551E-03 2.25770209082192530E-01 5.83178497677782574E-03
1.02612214E+01 7.15629953897360810E-02 9.94779835522171738E-03 2.25781540807597492E-01 5.82755645387238261E-03
1.02695568E+01 7.14737899839392732E-02 9.93620456938448977E-03 2.25794125747844326E-01 5.82336063824883884E-03
1.02778767E+01 7.13848526203573752E-02 9.92477336153675151E-03 2.25807534625283551E-01 5.81918643166702120E-03
1.02860585E+01 7.12974933601951549E-02 9.91367704410668453E-03 2.25821495673883876E-01 5.81508983331447803E-03
1.02941429E+01 7.12112690173651308E-02 9.90286271676595053E-03 2.25835648436021302E-01 5.81104516609579763E-03
1.03021767E+01 7.11256766196712992E-02 9.89226956632629009E-03 2.25849632437965908E-01 5.80702434671732850E-03
1.03102025E+01 7.10402591190616023E-02 9.88184252008477218E-03 2.25863186878426742E-01 5.80300166365882095E-03
1.03182594E+01 7.09545994777599359E-02 9.87153190618287983E-03 2.25876174914298428E-01 5.79895334596068710E-03
1.03263830E+01 7.08683180284143815E-02 9.86129334688277265E-03 2.25888569151699692E-01 5.79485734032716623E-03
1.03344396E+01 7.07828348665241747E-02 9.85129108417033723E-03 2.25900606680850907E-01 5.79077745172798444E-03
1.03424481E+01 7.06979445745868351E-02 9.84149501389926240E-03 2.25912309531902028E-01 5.78670139522584944E-03
1.03504537E+01 7.06131663404245269E-02 9.83184488271120725E-03 2.25923502155919387E-01 5.78260389729296637E-03
1.03584986E+01 7.05280549431440279E-02 9.82228586024166440E-03 2.25933897155598945E-01 5.77846127153791144E-03
1.03665973E+01 7.04424547564506953E-02 9.81279609843740616E-03 2.25943185997739548E-01 5.77426388402976169E-03
1.03746420E+01 7.03575046642245100E-02 9.80349373267174438E-03 2.25951197275342797E-01 5.77006644654056398E-03
1.03826617E+01 7.02728949874464048E-02 9.79433679847485639E-03 2.25957658894434810E-01 5.76585371660051117E-03
1.03907083E+01 7.01880789465765265E-02 9.78525989783488037E-03 2.25962281830217493E-01 5.76159862762299236E-03
1.03987940E+01 7.01029212768077281E-02 9.77624325817334598E-03 2.25964892589214150E-01 5.75729467717055188E-03
1.04067800E+01 7.00188895151085816E-02 9.76743106992570068E-03 2.25965408244722693E-01 5.75301725904197887E-03
1.04147225E+01 6.99353864530204705E-02 9.75875386386720195E-03 2.25963763411020729E-01 5.74873850871143559E-03
1.04226745E+01 6.98518530735109805E-02 9.75014804372361168E-03 2.25959904863253125E-01 5.74443201058840933E-03
1.04306866E+01 6.97677547888478217E-02 9.74155476477485231E-03 2.25953795027385912E-01 5.74007232855518277E-03
1.04388069E+01 6.96825875386751503E-02 9.73291819692261376E-03 2.25945306533813201E-01 5.73563530182320380E-03
1.04468919E+01 6.95978566519810382E-02 9.72438532822363956E-03 2.25934234364049968E-01 5.73120198975658052E-03
1.04549728E+01 6.95132350805263283E-02 9.71591987910676823E-03 2.25920503959512464E-01 5.72675878656601824E-03
1.04631033E+01 6.94281592483165511E-02 9.70746427902984335E-03 2.25904091434484006E-01 5.72227956360598766E-03
1.04713353E+01 6.93420868177939687E-02 9.69896429128995138E-03 2.25884916912100941E-01 5.71773916986225306E-03
1.04795330E+01 6.92564365604239340E-02 9.69055747295191963E-03 2.25862691614371530E-01 5.71321594380883296E-03
1.04877046E+01 6.91711225236995297E-02 9.68223441181015158E-03 2.25837422370229968E-01 5.70870911659692760E-03
1.04959121E+01 6.90854965261257087E-02 9.67393258366221372E-03 2.25805938717243609E-01 5.70418809264517605E-03
1.05042018E+01 6.89990753602249263E-02 9.66560588908667133E-03 2.25773021414205105E-01 5.69963084132567906E-03
1.05124194E+01 6.89134681189911974E-02 9.65740702701507747E-03 2.25738654945891931E-01 5.69512517725107980E-03
1.05206268E+01 6.88280284260614633E-02 9.64927372944645277E-03 2.25702946021482803E-01 5.69063972848310277E-03
1.05288852E+01 6.87421205730096019E-02 9.64114580413883739E-03 2.25665635350305677E-01 5.68614352176669523E-03
1.05372552E+01 6.86551148753586082E-02 9.63296364104641693E-03 2.25626043961270589E-01 5.68160580367975399E-03
1.05456292E+01 6.85681297900197634E-02 9.62482982700803985E-03 2.25571267906949313E-01 5.67708637902133127E-03
1.05540181E+01 6.84810553522037374E-02 9.61673232256439296E-03 2.25530208327278825E-01 5.67258028732468486E-03
1.05624812E+01 6.83932767031281558E-02 9.60861301897967569E-03 2.25473839175550028E-01 5.66805608526164267E-03
1.05710098E+01 6.83048854437928177E-02 9.60047805615046705E-03 2.25431143920826499E-01 5.66351830635883607E-03
1.05795399E+01 6.82165484506109948E-02 9.59238501414191001E-03 2.25267363829803696E-01 5.65900010243662425E-03
1.05880889E+01 6.81280849435411118E-02 9.58431412192376798E-03 2.25269569483612819E-01 5.65449042985995045E-03
1.05967068E+01 6.80389817538411823E-02 9.57621523480169969E-03 2.25271335096437680E-01 5.64996082666806201E-03
1.06052612E+01 6.79506080101900528E-02 9.56820659924570958E-03 2.25256925070222519E-01 5.64547776001662026E-03
1.06137889E+01 6.78625852322849721E-02 9.56024913632822979E-03 2.25199195111043332E-01 5.64101836515854861E-03
1.06223379E+01 6.77744194821106177E-02 9.55229305697695950E-03 2.24938425045640988E-01 5.63655353554118679E-03
1.06309686E+01 6.76854900896112499E-02 9.54427584491193866E-03 2.24946475505321930E-01 5.63204717191425567E-03
1.06395664E+01 6.75969813086845783E-02 9.53629546564445374E-03 2.24955956767424470E-01 5.62755411879411766E-03
1.06481316E+01 6.75088879860323565E-02 9.52834476685364071E-03 2.24947998760714307E-01 5.62306887357775283E-03
1.06567207E+01 6.74206339854714065E-02 9.52036606381489320E-03 2.24906118190516507E-01 5.61855645657495951E-03
1.06653885E+01 6.73316574087529790E-02 9.51230213939111523E-03 2.24605076011875210E-01 5.61398169867526834E-03
1.06741412E+01 6.72418988747037066E-02 9.50414046794277600E-03 2.24615038976365811E-01 5.60933434373912885E-03
1.06828741E+01 6.71524320841447864E-02 9.49597228418761971E-03 2.24627549401594767E-01 5.60466304541294268E-03
1.06915577E+01 6.70635626785463373E-02 9.48782278793351870E-03 2.24622982936737048E-01 5.59997778096337200E-03
1.07002060E+01 6.69751456248834226E-02 9.47967764911592653E-03 2.24584778879010266E-01 5.59526520468155760E-03
1.07088366E+01 6.68870015418086272E-02 9.47151914647333289E-03 2.24300188337125977E-01 5.59050992573883500E-03
1.07174698E+01 6.67989236639219691E-02 9.46332680064770025E-03 2.24307609350664211E-01 5.58569473182429169E-03
1.07261279E+01 6.67106849246983935E-02 9.45507844129093653E-03 2.24318002381637849E-01 5.58080082692917305E-03
1.07348345E+01 6.66220446212811845E-02 9.44675108750729978E-03 2.24313860340970644E-01 5.57580805283737057E-03
1.07436072E+01 6.65328258617877144E-02 9.43832822599283139E-03 2.24280591969182763E-01 5.57069921541143535E-03
1.07523298E+01 6.64442099994440455E-02 9.42992198430130622E-03 2.24044842216481549E-01 5.56553641290472110E-03
1.07610234E+01 6.63559806625736298E-02 9.42151569873785934E-03 2.24046675195967965E-01 5.56030351264283872E-03
1.07697114E+01 6.62678982660297317E-02 9.41308993674353466E-03 2.24051293780244881E-01 5.55498259929884490E-03
1.07784187E+01 6.61797105006432657E-02 9.40462257932862290E-03 2.24045638401506514E-01 5.54955442231386611E-03
1.07871705E+01 6.60911612069566695E-02 9.39608987194743943E-03 2.24021595647320770E-01 5.54399883324080672E-03
1.07959083E+01 6.60028410527692400E-02 9.38754825246420482E-03 2.23853457116439891E-01 5.53834960755636343E-03
1.08045548E+01 6.59155268949440099E-02 9.37907280603011637E-03 2.23849201966142414E-01 5.53265630481294263E-03
1.08131964E+01 6.58283440042801982E-02 9.37058000609066778E-03 2.23847935289641115E-01 5.52686237327400329E-03
1.08219120E+01 6.57404969029370262E-02 9.36199087072091263E-03 2.23841656418351936E-01 5.52091284929444402E-03
1.08307399E+01 6.56515991702106005E-02 9.35326254666648572E-03 2.23825271356803218E-01 5.51477767826111416E-03
1.08395575E+01 6.55628838323924906E-02 9.34450793055307052E-03 2.23794579289176593E-01 5.50854004554705932E-03
1.08482806E+01 6.54751960332457111E-02 9.33580443735529744E-03 2.23756463003442513E-01 5.50226208123940925E-03
1.08569853E+01 6.53877672971168444E-02 9.32707257732253922E-03 2.23718045052592074E-01 5.49589233447544696E-03
1.08657435E+01 6.52998772873648464E-02 9.31823471001676229E-03 2.23686109568358132E-01 5.48937950780553630E-03
1.08745450E+01 6.52116262604671010E-02 9.30929180303687216E-03 2.23666936706767433E-01 5.48273134315322135E-03
1.08832376E+01 6.51245381967169856E-02 9.30038861016037333E-03 2.23656577485054825E-01 5.47606603832607574E-03
1.08919010E+01 6.50378129942010552E-02 9.29143954960872168E-03 2.23653937084906607E-01 5.46932768980888401E-03
1.09006085E+01 6.49507174671705712E-02 9.28236385748585323E-03 2.23656524682622537E-01 5.46246225849171280E-03
1.09094280E+01 6.48625755310201918E-02 9.27308355492287469E-03 2.23661317025532158E-01 5.45541729629069484E-03
1.09183549E+01 6.47734342438614913E-02 9.26359430391075940E-03 2.23665747798788922E-01 5.44819660026424520E-03
1.09272538E+01 6.46846467420960358E-02 9.25403238897304532E-03 2.23668411162089548E-01 5.44091207990662299E-03
1.09361987E+01 6.45954745157350935E-02 9.24431816480202409E-03 2.23669055087233531E-01 5.43350704531057535E-03
1.09451301E+01 6.45065129294525030E-02 9.23451596997036488E-03 2.23668426429461359E-01 5.42603453028961402E-03
1.09540698E+01 6.44175447567379433E-02 9.22460466940490560E-03 2.23667798097183346E-01 5.41848063841874564E-03
1.09630944E+01 6.43278114112082744E-02 9.21450362541990399E-03 2.23668442528058037E-01 5.41078422287036721E-03
1.09719771E+01 6.42395658405672254E-02 9.20446787548825397E-03 2.23671206766895697E-01 5.40314301003345411E-03
1.09807859E+01 6.41521301059370663E-02 9.19443158527032123E-03 2.23676340333220203E-01 5.39550508325113351E-03
1.09895941E+01 6.40647789793984401E-02 9.18432271333789740E-03 2.23683334931950556E-01 5.38781211568105291E-03
1.09984704E+01 6.39768327920724467E-02 9.17407167691535255E-03 2.23691110901966389E-01 5.38000762815348151E-03
1.10074125E+01 6.38883174978980561E-02 9.16368841488822937E-03 2.23698394314005761E-01 5.37209642968431138E-03
1.10162800E+01 6.38006229527627033E-02 9.15334168570847498E-03 2.23704109889165420E-01 5.36420613890322816E-03
1.10251392E+01 6.37130925010715166E-02 9.14296513516130518E-03 2.23707379957769931E-01 5.35628191770627041E-03
1.10340512E+01 6.36251267953942407E-02 9.13249831765433270E-03 2.23707695482035285E-01 5.34827252734245903E-03
1.10430711E+01 6.35361835879822978E-02 9.12188568159075924E-03 2.23704916763420580E-01 5.34013053495709881E-03
1.10521913E+01 6.34463438828476445E-02 9.11114377137422701E-03 2.23699140115230621E-01 5.33186465881846806E-03
1.10613275E+01 6.33564376204010793E-02 9.10037688425137208E-03 2.23690513032401256E-01 5.32355280783361473E-03
1.10703678E+01 6.32675669258588314E-02 9.08972152386771683E-03 2.23679123792944606E-01 5.31529932182201945E-03
1.10793691E+01 6.31791698819483549E-02 9.07911791490058698E-03 2.23665049464654320E-01 5.30705479037482143E-03
1.10883888E+01 6.30906861718308343E-02 9.06850520818625223E-03 2.23648175014003164E-01 5.29876874550974219E-03
1.10974811E+01 6.30015848216408519E-02 9.05782388915322458E-03 2.23628119221493837E-01 5.29039229292411952E-03
1.11066313E+01 6.29120147784695966E-02 9.04709298580534324E-03 2.23601299975067336E-01 5.28193959613672877E-03
1.11157281E+01 6.28230644294866802E-02 9.03644095632244460E-03 2.23570647950607659E-01 5.27351366600161027E-03
1.11248245E+01 6.27342154019349396E-02 9.02580690877397701E-03 2.23536157477561920E-01 5.26506598656648582E-03
1.11339695E+01 6.26449914326524665E-02 9.01513514152258062E-03 2.23497608374533974E-01 5.25655105841739499E-03
1.11432060E+01 6.25549776577135203E-02 9.00437601795774784E-03 2.23355126130233617E-01 5.24792823236952619E-03
1.11524415E+01 6.24650760133494895E-02 8.99363331804100066E-03 2.23354757890310257E-01 5.23928249778711237E-03
1.11616775E+01 6.23752723121978186E-02 8.98290227256693351E-03 2.23353209002397080E-01 5.23061139201765491E-03
1.11709160E+01 6.22855487910182401E-02 8.97217762674568445E-03 2.23335650913301570E-01 5.22191183060909635E-03
1.11801593E+01 6.21958838549566753E-02 8.96145272294396507E-03 2.23163838349827615E-01 5.21318005086230871E-03
1.11894001E+01 6.21063469376923472E-02 8.95073058842293240E-03 2.23147547010956487E-01 5.20442090101988844E-03
1.11986356E+01 6.20169678008806527E-02 8.94000861932699176E-03 2.23111278299339522E-01 5.19563522940975908E-03
1.12078665E+01 6.19277389951388424E-02 8.92927887442322189E-03 2.22863924849240752E-01 5.18682008487028785E-03
1.12170939E+01 6.18386506894177332E-02 8.91853207789721630E-03 2.22861732272991275E-01 5.17797212374700166E-03
1.12263191E+01 6.17496907866273981E-02 8.90775762152704910E-03 2.22846660330752705E-01 5.16908764915097879E-03
1.12355436E+01 6.16608449525627850E-02 8.89694368938907972E-03 2.22650884663852910E-01 5.16016264179459776E-03
1.12447693E+01 6.15720965661583561E-02 8.88607744338617417E-03 2.22623741032247802E-01 5.15119278205170353E-03
1.12539983E+01 6.14834266248280858E-02 8.87514520195870939E-03 2.22394543565473807E-01 5.14217346817388930E-03
1.12632328E+01 6.13948136546755702E-02 8.86413255020024327E-03 2.22378144388296950E-01 5.13309983633356177E-03
1.12724742E+01 6.13062470326389830E-02 8.85302601964555597E-03 2.22194474922415897E-01 5.12396816911351877E-03
1.12817146E+01 6.12178032380230261E-02 8.84182269430336398E-03 2.22162084040029850E-01 5.11478391246385569E-03
1.12909532E+01 6.11294905580946971E-02 8.83051111242409356E-03 2.21859220103515276E-01 5.10554578303390547E-03
1.13001931E+01 6.10412809885267083E-02 8.81907495860219728E-03 2.21847443200264394E-01 5.09624893598954569E-03
1.13094378E+01 6.09531432349681782E-02 8.80749703026800605E-03 2.21673309621093689E-01 5.08688837221454252E-03
1.13186911E+01 6.08650428513426295E-02 8.79575922245532694E-03 2.21525386100304894E-01 5.07745897141018230E-03
1.13279571E+01 6.07769425092475959E-02 8.78384256620439591E-03 2.21369725291410802E-01 5.06795553971329475E-03
1.13372403E+01 6.06888023945127211E-02 8.77172727553992074E-03 2.21212801182751356E-01 5.05837287089963908E-03
1.13465454E+01 6.06005807273645308E-02 8.75939280971716090E-03 2.21049548896131404E-01 5.04870582222391277E-03
1.13558654E+01 6.05123458774945236E-02 8.74683378081603929E-03 2.20882579646643012E-01 5.03896174147045774E-03
1.13651953E+01 6.04241492113342382E-02 8.73404314807947960E-03 2.20711150177214599E-01 5.02914677731434220E-03
1.13745340E+01 6.03360039573968207E-02 8.72100914875191015E-03 2.20536041211881945E-01 5.01926345233100722E-03
1.13838833E+01 6.02478956671996108E-02 8.70771643850227171E-03 2.20357062578549756E-01 5.00931169460334426E-03
1.13932476E+01 6.01597865749716534E-02 8.69414636071118123E-03 2.20174454634802480E-01 4.99928922445996848E-03
1.14026341E+01 6.00716161527051068E-02 8.68027579406890210E-03 2.19988042772243902E-01 4.98919138543231933E-03
1.14120501E+01 5.99833169408231920E-02 8.66608174157667763E-03 2.19798079630795506E-01 4.97901330692440951E-03
1.14214915E+01 5.98949318522548069E-02 8.65155805332768445E-03 2.19604506020730589E-01 4.96876314337882808E-03
1.14309566E+01 5.98064807377137672E-02 8.63669568652535892E-03 2.19407776097138463E-01 4.95844696490997921E-03
1.14404552E+01 5.97178732454651182E-02 8.62146841140709955E-03 2.19207893085409528E-01 4.94805861273511696E-03
1.14499668E+01 5.96293101780632148E-02 8.60589783925981219E-03 2.19004711987636574E-01 4.93762607210053092E-03
1.14594979E+01 5.95407348733388506E-02 8.58996554644908018E-03 2.18799391129940374E-01 4.92714812854147186E-03
1.14690561E+01 5.94520811697288321E-02 8.57365068327356657E-03 2.18591086344228053E-01 4.91662266550628793E-03
1.14786402E+01 5.93633643929771943E-02 8.55694740201948245E-03 2.18380251183905000E-01 4.90605758797802317E-03
1.14882611E+01 5.92744856114574281E-02 8.53982995321960620E-03 2.18166922760646947E-01 4.89544779224514778E-03
1.14979116E+01 5.91855211246822832E-02 8.52230475602900293E-03 2.17950886580302983E-01 4.88480916088121064E-03
1.15075997E+01 5.90964022345261963E-02 8.50435220713975475E-03 2.17732693562968316E-01 4.87414086214268526E-03
1.15173239E+01 5.90071492160158736E-02 8.48597128484275716E-03 2.17512024369419910E-01 4.86345316213891016E-03
1.15270751E+01 5.89178514507198506E-02 8.46717725734472820E-03 2.17289486102506590E-01 4.85276504229956249E-03
1.15368167E+01 5.88288486255421975E-02 8.44804248552215482E-03 2.17065780751078879E-01 4.84212569457032754E-03
1.15465426E+01 5.87402025949885845E-02 8.42858483813116455E-03 2.16841690842627971E-01 4.83155106666542915E-03
1.15562557E+01 5.86518878431471283E-02 8.40880751935954400E-03 2.16617042575982771E-01 4.82104713842757080E-03
1.15659592E+01 5.85638766217976489E-02 8.38871359692166391E-03 2.16391836778061647E-01 4.81061960150197965E-03
1.15756567E+01 5.84761389517502589E-02 8.36830669189612790E-03 2.16166070450315356E-01 4.80027391770107992E-03
1.15853520E+01 5.83886431573006418E-02 8.34759125486928856E-03 2.15939783917245581E-01 4.79001533302145666E-03
1.15950425E+01 5.83014155734765671E-02 8.32658700083019863E-03 2.15713097653392583E-01 4.77985571854268147E-03
1.16047182E+01 5.82145478696981383E-02 8.30533179664735138E-03 2.15486395773966305E-01 4.76981403970204356E-03
1.16143826E+01 5.81280097072623403E-02 8.28383609655391172E-03 2.15259859706795398E-01 4.75989451979501235E-03
1.16240395E+01 5.80417684802713232E-02 8.26211073023794956E-03 2.15033357328831110E-01 4.75010060150159782E-03
1.16336930E+01 5.79557902065143751E-02 8.24016693156488095E-03 2.14806990436331419E-01 4.74043493276767296E-03
1.16433470E+01 5.78700404090722598E-02 8.21801650210263190E-03 2.14580753348526582E-01 4.73089936041265740E-03
1.16530057E+01 5.77844849100017724E-02 8.19567200648822942E-03 2.14354699454940650E-01 4.72149492200378031E-03
1.16626566E+01 5.76992351427593267E-02 8.17318509031333788E-03 2.14129129108778543E-01 4.71223741410892270E-03
1.16722983E+01 5.76143028151219691E-02 8.15058286289950702E-03 2.13904457700653444E-01 4.70313023710606549E-03
1.16819350E+01 5.75296528243966140E-02 8.12788071668472424E-03 2.13680548640914930E-01 4.69417060480872231E-03
1.16915707E+01 5.74452500044715722E-02 8.10509424758517477E-03 2.13457462185201452E-01 4.68535472216136898E-03
1.17012094E+01 5.73610598655950946E-02 8.08223931204648215E-03 2.13235203666241602E-01 4.67667790500309044E-03
1.17108549E+01 5.72770492130246153E-02 8.05933208643246947E-03 2.13013825138236162E-01 4.66813471016529636E-03
1.17205051E+01 5.71932385138299026E-02 8.03640324725348257E-03 2.12793460929811079E-01 4.65972423089280798E-03
1.17301483E+01 5.71097277373696782E-02 8.01350507539607716E-03 2.12574510701836583E-01 4.65145239873408691E-03
1.17397886E+01 5.70264823737097609E-02 7.99065288696532670E-03 2.12357174115892222E-01 4.64331088557724207E-03
1.17494297E+01 5.69434689111296757E-02 7.96786173436494875E-03 2.12141291411256067E-01 4.63529108436029885E-03
1.17590754E+01 5.68606553260607717E-02 7.94514645765430003E-03 2.11926976957123203E-01 4.62738426595472613E-03
1.17687292E+01 5.67780114332837593E-02 7.92252177052606317E-03 2.11714227457215548E-01 4.61958171678288933E-03
1.17783943E+01 5.66955090574195464E-02 7.90000226830069562E-03 2.11503110376664027E-01 4.61187484695887041E-03
1.17880573E+01 5.66132636768841013E-02 7.87764054437353929E-03 2.11293910504342125E-01 4.60426828021509322E-03
1.17977185E+01 5.65312697186783411E-02 7.85545494413558698E-03 2.11086995887098033E-01 4.59675523065954540E-03
1.18073815E+01 5.64494969597031312E-02 7.83345584296561183E-03 2.10882169065049502E-01 4.58932683376749723E-03
1.18170495E+01 5.63679169216129913E-02 7.81165257395047621E-03 2.10679518021886919E-01 4.58197464882738065E-03
1.18267255E+01 5.62865029484409113E-02 7.79005328594353872E-03 2.10479014986270724E-01 4.57469068675790853E-03
1.18364123E+01 5.62052301261683693E-02 7.76866483220606686E-03 2.10280700935014137E-01 4.56746741758355928E-03
1.18461046E+01 5.61241425021042559E-02 7.74751008591323485E-03 2.10084683483945295E-01 4.56030368764710845E-03
1.18557955E+01 5.60432963553162758E-02 7.72661260366732609E-03 2.09891243617478740E-01 4.55319960532014466E-03
1.18654878E+01 5.59626651952381121E-02 7.70597246995391016E-03 2.09700403478518094E-01 4.54614828193137741E-03
1.18751843E+01 5.58822240767011813E-02 7.68558860107118082E-03 2.09512040143188527E-01 4.53914332080685920E-03
1.18848876E+01 5.58019494229242824E-02 7.66545881530844922E-03 2.09326163833493978E-01 4.53217877511835707E-03
1.18946003E+01 5.57218187410904661E-02 7.64557995272872187E-03 2.09142721959116401E-01 4.52524909776605335E-03
1.19043227E+01 5.56418269614985805E-02 7.62595204991311105E-03 2.08961712504528108E-01 4.51835051839868246E-03
1.19140428E+01 5.55620703861804330E-02 7.60659846662996818E-03 2.08783284467095848E-01 4.51148819794467120E-03
1.19237632E+01 5.54825256727776786E-02 7.58751236516187148E-03 2.08607603224432725E-01 4.50465720227771326E-03
1.19334862E+01 5.54031704067050601E-02 7.56868691584810464E-03 2.08434367543756133E-01 4.49785289731686154E-03
1.19431821E+01 5.53242443460629646E-02 7.55017595922670339E-03 2.08263938798408182E-01 4.49109322141900275E-03
1.19528153E+01 5.52460310374114291E-02 7.53204065434598998E-03 2.08097129103298528E-01 4.48439992342269857E-03
1.19623883E+01 5.51685032722811844E-02 7.51426896803815414E-03 2.07933986324915276E-01 4.47776834954293802E-03
1.19719037E+01 5.50916347664156328E-02 7.49684965681382716E-03 2.07773953385778892E-01 4.47119410122185593E-03
1.19813637E+01 5.50154000071794436E-02 7.47977202989534747E-03 2.07617036677278238E-01 4.46467296279399409E-03
1.19907709E+01 5.49397741312183732E-02 7.46302587342449059E-03 2.07463003353412251E-01 4.45820085112316831E-03
1.20001275E+01 5.48647327684583241E-02 7.44660135575173250E-03 2.07311761619644597E-01 4.45177376848780726E-03
1.20094359E+01 5.47902518468894595E-02 7.43048890475686737E-03 2.07163144283653594E-01 4.44538775534062021E-03
1.20186965E+01 5.47163231360190405E-02 7.41468240756024046E-03 2.07017047297907458E-01 4.43904019651314603E-03
1.20279001E+01 5.46430142158449220E-02 7.39919145735403686E-03 2.06873462476212994E-01 4.43273496443034008E-03
1.20370488E+01 5.45703027061272550E-02 7.38400616759910932E-03 2.06732441707862119E-01 4.42646820007792062E-03
1.20461449E+01 5.44981667213701518E-02 7.36911673010836373E-03 2.06593681630808435E-01 4.42023604735552935E-03
1.20551903E+01 5.44265846365793726E-02 7.35451327502164697E-03 2.06457136342380831E-01 4.41403462548574464E-03
1.20641873E+01 5.43555348662864007E-02 7.34018578691747817E-03 2.06322644711516623E-01 4.40786001186163016E-03
1.20731327E+01 5.42850379534297808E-02 7.32613236712234030E-03 2.06190158633582754E-01 4.40171192125421787E-03
1.20820286E+01 5.42150735420727919E-02 7.31234256145484908E-03 2.06059653965447342E-01 4.39558651927478110E-03
1.20908771E+01 5.41456199754294654E-02 7.29880546152462516E-03 2.05930947166964667E-01 4.38947985937190258E-03
1.20996807E+01 5.40766549882846920E-02 7.28550982709036399E-03 2.05803967992984782E-01 4.38338795749059016E-03
1.21084417E+01 5.40081555333031677E-02 7.27244406639104488E-03 2.05678598894322967E-01 4.37730679343422985E-03
1.21171629E+01 5.39400976368373600E-02 7.25959623835122341E-03 2.05554753868104456E-01 4.37123231457553236E-03
1.21258471E+01 5.38724562861541897E-02 7.24695407028839306E-03 2.05432333962981412E-01 4.36516044099482733E-03
1.21344973E+01 5.38052053492987167E-02 7.23450498744241700E-03 2.05311251485263802E-01 4.35908707156340471E-03
1.21431079E+01 5.37383849119079243E-02 7.22224838655337233E-03 2.05191478548368389E-01 4.35301422593527797E-03
1.21516726E+01 5.36720419257657455E-02 7.21018447040101644E-03 2.05073152164024081E-01 4.34694481733971516E-03
1.21601939E+01 5.36061532573938737E-02 7.19830058063864690E-03 2.04956227771517008E-01 4.34087560006376529E-03
1.21686691E+01 5.35407377247714700E-02 7.18659165113223058E-03 2.04840588343708080E-01 4.33480737856717889E-03
1.21771007E+01 5.34757731161008207E-02 7.17504533545195496E-03 2.04726292915340669E-01 4.32873737570323765E-03
1.21854916E+01 5.34112346208709537E-02 7.16364905580003149E-03 2.04613176939552499E-01 4.32266272402035724E-03
1.21938449E+01 5.33470965077854423E-02 7.15239032157047577E-03 2.04501217910584732E-01 4.31658060924968671E-03
1.22021637E+01 5.32833321619531411E-02 7.14125675771665365E-03 2.04390327528881033E-01 4.31048826177510107E-03
1.22104515E+01 5.32199141472110074E-02 7.13023613162152171E-03 2.04280456704421215E-01 4.30438294852026650E-03
1.22187116E+01 5.31568142871647054E-02 7.11931637382296097E-03 2.04171537597920449E-01 4.29826196487371678E-03
1.22269478E+01 5.30940037593820996E-02 7.10848559049969027E-03 2.04063515697956749E-01 4.29212262657136228E-03
1.22351636E+01 5.30314531971323513E-02 7.09773206616333592E-03 2.03956332834807269E-01 4.28596226143064443E-03
1.22433594E+01 5.29691592159234614E-02 7.08704876011112799E-03 2.03849959540262249E-01 4.27978082909312961E-03
1.22515370E+01 5.29071071347131591E-02 7.07642688601111715E-03 2.03744416823356006E-01 4.27357726256012878E-03
1.22597004E+01 5.28452649869324692E-02 7.06585489428640003E-03 2.03639638743214169E-01 4.26734880475682522E-03
1.22678506E+01 5.27836257471421752E-02 7.05532561997055177E-03 2.03535590086282941E-01 4.26109522033005922E-03
1.22759758E+01 5.27222773338336045E-02 7.04484812116475817E-03 2.03432386167978430E-01 4.25482603588937195E-03
1.22840797E+01 5.26611907285574818E-02 7.03441165410040661E-03 2.03330203798002401E-01 4.24853900648041512E-03
1.22921661E+01 5.26003367946761696E-02 7.02400555604188945E-03 2.03228804265159518E-01 4.24223181477543197E-03
1.23002388E+01 5.25396863549963608E-02 7.01361917701356658E-03 2.03128247646190252E-01 4.23590205772683779E-03
1.23082980E+01 5.24792380268429837E-02 7.00324659864496896E-03 2.03028484216063981E-01 4.22955016157380067E-03
1.23163464E+01 5.24189702071065911E-02 6.99287843252795541E-03 2.02929587294185809E-01 4.22317437598055453E-03
1.23243882E+01 5.23588523939320719E-02 6.98250372131024085E-03 2.02831488416632649E-01 4.21677190170040381E-03
1.23324273E+01 5.22988542537825979E-02 6.97211145661495463E-03 2.02734189298252238E-01 4.21033982428328183E-03
1.23404680E+01 5.22389456674044531E-02 6.96169056764394441E-03 2.02637672364389093E-01 4.20387511261430084E-03
1.23485143E+01 5.21790967611280923E-02 6.95122991647763051E-03 2.02541941414283916E-01 4.19737461857199769E-03
1.23565702E+01 5.21192779227281008E-02 6.94071829608987508E-03 2.02446997910966570E-01 4.19083507719079148E-03
1.23646399E+01 5.20594598028953706E-02 6.93014443054727931E-03 2.02352854145571581E-01 4.18425310718861018E-03
1.23727273E+01 5.19996133041924213E-02 6.91949697788657881E-03 2.02259526519422389E-01 4.17762521188726806E-03
1.23808367E+01 5.19397095596941527E-02 6.90876453649203262E-03 2.02167039450733999E-01 4.17094778059729464E-03
1.23889721E+01 5.18797199037843992E-02 6.89793565585450179E-03 2.02075423496510781E-01 4.16421709056086654E-03
1.23971377E+01 5.18196158379898922E-02 6.88699885248840807E-03 2.01984716552211979E-01 4.15742930958212190E-03
1.24053374E+01 5.17593689947159832E-02 6.87594263152548762E-03 2.01894963399083582E-01 4.15058049946145490E-03
1.24135546E+01 5.16991043528882907E-02 6.86478389892443246E-03 2.01806317008033864E-01 4.14368418973523178E-03
