#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
3.80068691E+00 1.18044929587931821E-01 5.52107023069328424E-03 5.90138104383611944E-02 8.80090967271094965E-04 4.05542235168207445E-03
3.81845392E+00 1.17952919154268018E-01 5.59604780008446552E-03 5.96367437156907626E-02 8.83526457169444591E-04 4.12008346144728758E-03
3.83626283E+00 1.17859364459113533E-01 5.67177037913794112E-03 6.02426425318534978E-02 8.86961697099441560E-04 4.18543189690772071E-03
3.85411386E+00 1.17764242041387829E-01 5.74821722498032595E-03 6.08314847651321364E-02 8.90398635314825415E-04 4.25144724172081979E-03
3.87200708E+00 1.17667529453216901E-01 5.82537533568799545E-03 6.14032670332738464E-02 8.93839406378202470E-04 4.31811680829070812E-03
3.88994261E+00 1.17569203878065090E-01 5.90323980738013173E-03 6.19580100148241705E-02 8.97285062220361620E-04 4.38543592509714388E-03
3.90792074E+00 1.17469241210704192E-01 5.98181537614770643E-03 6.24957523606155183E-02 9.00736445472602888E-04 4.45340946026131796E-03
3.92594167E+00 1.17367617307405941E-01 6.06111488532909328E-03 6.30165400602853143E-02 9.04194732776119280E-04 4.52205051181118253E-03
3.94400544E+00 1.17264308258553010E-01 6.14115563807769976E-03 6.35204270775714119E-02 9.07661305331144410E-04 4.59137687847298564E-03
3.96208737E+00 1.17159433281990258E-01 6.22184276996450708E-03 6.40067898966575205E-02 9.11132848866184528E-04 4.66130912180079578E-03
3.98015783E+00 1.17053148050920638E-01 6.30304644463939353E-03 6.44750198393488905E-02 9.14605019104637444E-04 4.73173617337119268E-03
3.99821945E+00 1.16945424064686096E-01 6.38476606848626359E-03 6.49254896344940852E-02 9.18079626337871030E-04 4.80265721903270527E-03
4.01625365E+00 1.16836360844365453E-01 6.46689311706829476E-03 6.53579936960137498E-02 9.21554606549088943E-04 4.87397631862056605E-03
4.03426116E+00 1.16725945494524169E-01 6.54940105324687202E-03 6.57728956127193037E-02 9.25032185658902751E-04 4.94566799973135754E-03
4.05224497E+00 1.16614151357241458E-01 6.63227314119365242E-03 6.61705963529130720E-02 9.28515820815123643E-04 5.01771517872875994E-03
4.07020799E+00 1.16500951898427241E-01 6.71549045915782565E-03 6.65514931594748255E-02 9.32009234554586285E-04 5.09009858333109039E-03
4.08815306E+00 1.16386320648548397E-01 6.79902708297052457E-03 6.69159965074392765E-02 9.35514461625885658E-04 5.16279195652440299E-03
4.10608296E+00 1.16270231272528710E-01 6.88284820068200444E-03 6.72645295179895297E-02 9.39031058475724698E-04 5.23576018092073575E-03
4.12400044E+00 1.16152657767291057E-01 6.96691356275595374E-03 6.75975162499115184E-02 9.42557838786977926E-04 5.30896272182208254E-03
4.14190815E+00 1.16033574612444304E-01 7.05118096192940049E-03 6.79153789202860958E-02 9.46093875132921164E-04 5.38235709912757328E-03
4.15980872E+00 1.15912956834084979E-01 7.13560767266229433E-03 6.82185406376122766E-02 9.49638602804762531E-04 5.45590032470631703E-03
4.17770473E+00 1.15790780029213725E-01 7.22015135348361321E-03 6.85074288561746403E-02 9.53191983706955996E-04 5.52954980159546788E-03
4.19559870E+00 1.15667020370218976E-01 7.30477064629164643E-03 6.87824775840604474E-02 9.56754520854133893E-04 5.60326391532790791E-03
4.21340029E+00 1.15542308380870595E-01 7.38898396593710722E-03 6.90426933886554434E-02 9.60308451329150480E-04 5.67661761309658838E-03
4.23111275E+00 1.15416640491948302E-01 7.47275504194048167E-03 6.92888427100864235E-02 9.63855073093367845E-04 5.74957403247080938E-03
4.24874111E+00 1.15290000138032325E-01 7.55605804883497604E-03 6.95216170859468130E-02 9.67396924250723189E-04 5.82210557357899436E-03
4.26629020E+00 1.15162371649116149E-01 7.63886224708425210E-03 6.97416748677074094E-02 9.70936537818704220E-04 5.89417979456998992E-03
4.28376462E+00 1.15033740292358522E-01 7.72113049819345403E-03 6.99496602082016611E-02 9.74475564619540937E-04 5.96575789667794492E-03
4.30116881E+00 1.14904092360536156E-01 7.80282796590870895E-03 7.01462065360511228E-02 9.78015025328880317E-04 6.03680337606213920E-03
4.31850702E+00 1.14773415114175770E-01 7.88393427186780994E-03 7.03319418568913585E-02 9.81557247030866989E-04 6.10729416543480397E-03
4.33578336E+00 1.14641696405359400E-01 7.96445022622904036E-03 7.05075036883203582E-02 9.85106339466864907E-04 6.17722942135600153E-03
4.35300177E+00 1.14508924121243139E-01 8.04438804850804087E-03 7.06735604792657485E-02 9.88661316092769851E-04 6.24661984781696867E-03
4.37016608E+00 1.14375086086273975E-01 8.12377008596906931E-03 7.08307872394728644E-02 9.92220344822568106E-04 6.31548648808784047E-03
4.38727999E+00 1.14240169893205332E-01 8.20262378464121054E-03 7.09798404485257328E-02 9.95783113181495727E-04 6.38385576137558662E-03
4.40434712E+00 1.14104162704299725E-01 8.28097022276542451E-03 7.11213612621755392E-02 9.99350314761830293E-04 6.45174803028407667E-03
4.42137098E+00 1.13967051281289089E-01 8.35881233039046517E-03 7.12559831565059421E-02 1.00292231509256148E-03 6.51916578341494787E-03
4.43835498E+00 1.13828822318817885E-01 8.43613864466645318E-03 7.13843378805642942E-02 1.00649948735089434E-03 6.58609728368879290E-03
4.45530248E+00 1.13689462794085400E-01 8.51294143895672123E-03 7.15070580130208744E-02 1.01008466827598713E-03 6.65253458839892408E-03
4.47221678E+00 1.13548959958477719E-01 8.58922260034579790E-03 7.16247747695500231E-02 1.01368335083050162E-03 6.71847938643907287E-03
4.48910112E+00 1.13407301118897033E-01 8.66497660802572137E-03 7.17381209432816913E-02 1.01729949776098189E-03 6.78392599033627447E-03
4.50595868E+00 1.13264473701467541E-01 8.74019183260558649E-03 7.18477380532900611E-02 1.02093468162704065E-03 6.84886263533228401E-03
4.52279263E+00 1.13120465287975563E-01 8.81485936912455685E-03 7.19542735641184733E-02 1.02458936902820297E-03 6.91328031970934488E-03
4.53960268E+00 1.12975292981327996E-01 8.88897227200721556E-03 7.20583560147747409E-02 1.02826587522048180E-03 6.97717414665463033E-03
4.55638983E+00 1.12828963165661961E-01 8.96251764189753136E-03 7.21606258954710228E-02 1.03196348430230973E-03 7.04053258816150513E-03
4.57315726E+00 1.12681463067706544E-01 9.03546418555101725E-03 7.22617449200977507E-02 1.03567467367410770E-03 7.10332449905278981E-03
