#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
1.23568109E+01 4.52555499606433972E-02 1.73466366383172202E-03 1.83868877694429667E-01 5.70008978785339882E-04 2.43976362493177621E-03
1.24483768E+01 4.47671580117279602E-02 1.72385488547624629E-03 1.83865411760258335E-01 5.67042404410629790E-04 2.44077016269748362E-03
1.25444632E+01 4.42571463601972928E-02 1.71349825441795538E-03 1.84460554043559627E-01 5.64366402901741331E-04 2.44237330789744047E-03
1.26442343E+01 4.37316177867101280E-02 1.70350488818731905E-03 1.85685528597087368E-01 5.62422639735203752E-04 2.43901822286345408E-03
1.27375660E+01 4.32445383229623642E-02 1.69432108348993387E-03 1.87398823318082969E-01 5.60894322115895088E-04 2.42958075583259245E-03
1.28273008E+01 4.27817125647969240E-02 1.68518911266514601E-03 1.89437354100409683E-01 5.59543987499239951E-04 2.41447596315822041E-03
1.29153780E+01 4.23339972895693875E-02 1.67564019334060237E-03 1.91735980892344116E-01 5.58310709471585335E-04 2.39371176368170053E-03
1.30032635E+01 4.18947346278902982E-02 1.66537722801413319E-03 1.94276526459441934E-01 5.57099585561458290E-04 2.36708989512966414E-03
1.30921754E+01 4.14585540899260960E-02 1.65421140964503474E-03 1.97052015351364657E-01 5.55965766808816050E-04 2.33452189667390309E-03
1.31832172E+01 4.10206940042974685E-02 1.64200059169384844E-03 2.00063686043804201E-01 5.54857905957724818E-04 2.29645541948169307E-03
1.32774664E+01 4.05766337413294917E-02 1.62861172966604511E-03 2.03319753847971518E-01 5.53541464440950059E-04 2.25383097482497212E-03
1.33760384E+01 4.01219250097399338E-02 1.61391840349652481E-03 2.06834564941840465E-01 5.51928697583330217E-04 2.20759830575805284E-03
1.34801408E+01 3.96520634284492288E-02 1.59777616858652535E-03 2.10628753796964663E-01 5.50063839811209339E-04 2.15851810464745162E-03
1.35842816E+01 3.91921079984269283E-02 1.58107433356007672E-03 2.14493075385158410E-01 5.48116948148936935E-04 2.11033633414851136E-03
1.36877213E+01 3.87448789319030443E-02 1.56398813069982194E-03 2.18361079149086951E-01 5.46035314772964366E-04 2.06441788855922601E-03
