#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
8.22792060E+00 8.27803556463832663E-02 3.86040144771638769E-03 1.85858414814973089E-01 3.97129414355346772E-04 5.05984360018903439E-03
8.25891644E+00 8.24280109478520429E-02 3.85622863716031687E-03 1.87522036588024604E-01 3.97620647226442964E-04 5.07701693824157401E-03
8.29092253E+00 8.20639911849679465E-02 3.85065448371322552E-03 1.89237386548641501E-01 3.98136872264117053E-04 5.09116682414554721E-03
8.32287824E+00 8.17004785681329643E-02 3.84376562862299813E-03 1.90951207992867161E-01 3.98570914661781212E-04 5.09551788867665823E-03
8.35526694E+00 8.13322458479715377E-02 3.83546889340649188E-03 1.92682102379931247E-01 3.99052876092999959E-04 5.09178166349699701E-03
8.38821440E+00 8.09580857775627216E-02 3.82572842425499401E-03 1.94433220960621378E-01 3.99502892266612630E-04 5.08064659195509201E-03
8.42031245E+00 8.05941867016128216E-02 3.81507936557845019E-03 1.96133343806895649E-01 3.99720621121333946E-04 5.06178334676865137E-03
8.45223660E+00 8.02331756814323727E-02 3.80353947481641870E-03 1.97808182932183801E-01 3.99887292104790634E-04 5.03904731400587214E-03
8.48465051E+00 7.98677329116932039E-02 3.79104033778852921E-03 1.99486758527398694E-01 4.00050200170520994E-04 5.01572699945718268E-03
8.51829009E+00 7.94897493698981245E-02 3.77745384675979819E-03 2.01203572357525007E-01 4.00101046718956866E-04 4.98624422191853989E-03
8.55137311E+00 7.91194565124888755E-02 3.76373373113597426E-03 2.02873759907088086E-01 4.00130698500450954E-04 4.95111244131756639E-03
8.58404434E+00 7.87553130518822003E-02 3.75008680522290324E-03 2.04499294185070096E-01 4.00307246741508492E-04 4.91650284507194092E-03
8.61724012E+00 7.83868370093099703E-02 3.73631403331867043E-03 2.06119642892933996E-01 4.00540976981947014E-04 4.88396694226249806E-03
8.65200092E+00 7.80024664806279744E-02 3.72212973015951121E-03 2.07779395528208621E-01 4.00661946631938653E-04 4.85053582770908140E-03
8.68612845E+00 7.76264579926440185E-02 3.70854839851096282E-03 2.09380885718065179E-01 4.00568616635424977E-04 4.81332013850787731E-03
8.72042698E+00 7.72499958310581963E-02 3.69537995215014252E-03 2.10955123049607951E-01 4.00610733429083174E-04 4.77856081774172790E-03
8.75605298E+00 7.68603716646370227E-02 3.68226201952628592E-03 2.12548338695033701E-01 4.00796964186772445E-04 4.74927842024737163E-03
8.79200956E+00 7.64683187597646058E-02 3.66958471643500338E-03 2.14117835867120243E-01 4.00938058245634758E-04 4.72380665728604991E-03
8.82849535E+00 7.60715687740002033E-02 3.65731017839897874E-03 2.15667281956532980E-01 4.01071434419054843E-04 4.69731596383646862E-03
8.86551060E+00 7.56700861125016722E-02 3.64549570388530931E-03 2.17193030203618215E-01 4.00968496933639068E-04 4.66424231833183992E-03
8.90268525E+00 7.52679720211458653E-02 3.63435450404247596E-03 2.18676315001270855E-01 4.00679510249885723E-04 4.62833947688201172E-03
8.94000176E+00 7.48655127427073769E-02 3.62396332167478708E-03 2.20111294645724959E-01 4.00460684236201984E-04 4.60591242585179500E-03
8.97744969E+00 7.44625779742149607E-02 3.61425624360620090E-03 2.21493397120615859E-01 4.00240106005685136E-04 4.58749449747812045E-03
9.01468685E+00 7.40627540545215068E-02 3.60524159315726584E-03 2.22810152518991084E-01 4.00052744507212361E-04 4.57072228927909996E-03
9.05161768E+00 7.36670643996145125E-02 3.59682794496478473E-03 2.24056544609412572E-01 3.99670171306449901E-04 4.55346040267004103E-03
9.08850360E+00 7.32728002995250011E-02 3.58883798929341812E-03 2.25239303036533001E-01 3.99282075715383822E-04 4.53965796870046349E-03
9.12584102E+00 7.28747093214454772E-02 3.58101322834742785E-03 2.26369486752637600E-01 3.98950577798228012E-04 4.52487032703513710E-03
9.16191046E+00 7.24911462792626748E-02 3.57356087227062328E-03 2.27402468378401695E-01 3.98837333379191742E-04 4.51255492188964730E-03
9.19757812E+00 7.21129425076574709E-02 3.56617727761057452E-03 2.28362902553997965E-01 3.98783821300212620E-04 4.50308102381185779E-03
9.23358142E+00 7.17323646918812396E-02 3.55860030385462840E-03 2.29268810455779792E-01 3.98509838199982149E-04 4.48980258128388581E-03
9.27002822E+00 7.13484946365691847E-02 3.55075792571459426E-03 2.30121164117882332E-01 3.98223722497276212E-04 4.47048238105934252E-03
9.30596427E+00 7.09714115493044473E-02 3.54281768047810027E-03 2.30899679016778631E-01 3.97774772898067965E-04 4.44524263889218164E-03
9.34197736E+00 7.05950598892464559E-02 3.53467808807198490E-03 2.31619219744829380E-01 3.97287446528377119E-04 4.42020620816786607E-03
9.37819262E+00 7.02182325459022455E-02 3.52632133924793466E-03 2.32284021076192448E-01 3.96951769321795872E-04 4.39987731961466889E-03
9.41387748E+00 6.98484712590398127E-02 3.51788285149902099E-03 2.32886484899262586E-01 3.96685429584555619E-04 4.38256954832172852E-03
9.44943748E+00 6.94815318511455143E-02 3.50924108079232484E-03 2.33436601983212089E-01 3.96292815953471747E-04 4.36471541097719924E-03
9.48526163E+00 6.91135047898919497E-02 3.50029303534868212E-03 2.33942254789813314E-01 3.95715950542269341E-04 4.34509777941797983E-03
9.52172985E+00 6.87407162381213910E-02 3.49094313815000688E-03 2.34410647069652867E-01 3.95134630070658951E-04 4.32630352655561344E-03
9.55922263E+00 6.83595085744675285E-02 3.48104649559135030E-03 2.34846871769734039E-01 3.94872337081115350E-04 4.31274094329316127E-03
9.59704937E+00 6.79769575291100520E-02 3.47069094714180359E-03 2.35245446686221077E-01 3.94632219725868101E-04 4.29896428277919129E-03
9.63471297E+00 6.75981459277951724E-02 3.45996905624369440E-03 2.35603801908697535E-01 3.94219168296653863E-04 4.28157489534696737E-03
9.67248312E+00 6.72204934399500131E-02 3.44879233856019074E-03 2.35926521020693669E-01 3.93558917392054482E-04 4.26193107571348415E-03
9.71062727E+00 6.68415421268597348E-02 3.43704941674069378E-03 2.36217122582967676E-01 3.92675287424653025E-04 4.24435407830817818E-03
9.74866235E+00 6.64661917578874273E-02 3.42481872472340026E-03 2.36473309268104837E-01 3.91690910577610532E-04 4.22850510097018493E-03
9.78638143E+00 6.60965652574234674E-02 3.41210667878898057E-03 2.36693940591018281E-01 3.90883059886673438E-04 4.21240001921419169E-03
9.82399236E+00 6.57306940065751910E-02 3.39879418797122117E-03 2.36879724860277391E-01 3.90315786594841094E-04 4.19405719556163997E-03
9.86169498E+00 6.53667331525568523E-02 3.38478498374118796E-03 2.37029527490989683E-01 3.89635090454460212E-04 4.16933449616513699E-03
9.89971804E+00 6.50026855831439682E-02 3.37001555951289356E-03 2.37140958077743297E-01 3.88753679047386391E-04 4.13949450060828276E-03
9.93776741E+00 6.46416107530072559E-02 3.35464884848688362E-03 2.37209684703917428E-01 3.87829954108590924E-04 4.11049600304613013E-03
