#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction MeanStrainRate
1.13448073E+01 5.34818054356061834E-02 5.62388133998930392E-03 1.91922627848343769E-01 3.59693064834104191E-04 2.84916879281246847E-03 1.23491475566407516E+00
1.13940526E+01 5.31496947014260049E-02 5.58115639953105005E-03 1.89008724041855813E-01 3.59265111662022778E-04 2.82137795411862950E-03 1.23314535718531348E+00
1.14425349E+01 5.28257886716926861E-02 5.53698493360195269E-03 1.86154818316844939E-01 3.58767358114588076E-04 2.79198867594023436E-03 1.23146188282676339E+00
1.14907196E+01 5.25068478679937764E-02 5.49256632533620670E-03 1.83358682148720670E-01 3.58143382994739333E-04 2.76237326116148202E-03 1.22988218519494263E+00
1.15391033E+01 5.21895332547270760E-02 5.44975778591952169E-03 1.80618472948383485E-01 3.57510590138019517E-04 2.73455266247445324E-03 1.22832949469000385E+00
1.15878000E+01 5.18730214408507223E-02 5.40667543119964858E-03 1.77965132769377393E-01 3.56876253665849451E-04 2.70669865865906739E-03 1.22675233968282926E+00
1.16362280E+01 5.15609939387773400E-02 5.36398517289227422E-03 1.75471241959668955E-01 3.56363795532065248E-04 2.67930316127579790E-03 1.22512749839434654E+00
1.16845274E+01 5.12524098827373681E-02 5.32121162987791562E-03 1.73165231973586770E-01 3.55954647549277452E-04 2.65193855714644915E-03 1.22344061740384302E+00
1.17328678E+01 5.09460967146781810E-02 5.27742960041625592E-03 1.71074141035536947E-01 3.55422304669201475E-04 2.62374338848476822E-03 1.22162910361023025E+00
1.17814373E+01 5.06408729458105028E-02 5.23230867571410335E-03 1.69227627022000643E-01 3.54699693266186252E-04 2.59445279045157368E-03 1.21966023475634522E+00
1.18304334E+01 5.03355987028321489E-02 5.18639155820440310E-03 1.67658953367312985E-01 3.53888420700656505E-04 2.56466872230643340E-03 1.21756254167372591E+00
1.18800558E+01 5.00291184327019758E-02 5.14049635883469073E-03 1.66408022737343536E-01 3.53087814850674433E-04 2.53528435591435100E-03 1.21541226429071347E+00
1.19305023E+01 4.97202734807460148E-02 5.09436768209882776E-03 1.65516893576823532E-01 3.52399250869671863E-04 2.50612849304076776E-03 1.21325237601349412E+00
1.19806726E+01 4.94157575006008987E-02 5.04658293160317913E-03 1.65041674659877374E-01 3.51700529879409756E-04 2.47541544947841837E-03 1.21107968414171241E+00
1.20299160E+01 4.91194264072645631E-02 5.00000075312876519E-03 1.64987878896346696E-01 3.50899971376548319E-04 2.44574795266894445E-03 1.20889898563310916E+00
1.20788420E+01 4.88275626335001045E-02 4.95339156128704692E-03 1.65318382355369276E-01 3.50041189587948251E-04 2.41607783334132778E-03 1.20661018941168852E+00
1.21280018E+01 4.85369342954855773E-02 4.90435561372082936E-03 1.66057457768326783E-01 3.49234968559257615E-04 2.38417366843711844E-03 1.20414946538869572E+00
1.21779104E+01 4.82446318968572097E-02 4.85280414211398600E-03 1.67178733991553474E-01 3.48382546984853786E-04 2.35010749863417880E-03 1.20156932032472041E+00
1.22290452E+01 4.79480838422677025E-02 4.79825957888998286E-03 1.68707251861959950E-01 3.47313290603686812E-04 2.31355130311917132E-03 1.19893135482939561E+00
1.22797062E+01 4.76572591912289498E-02 4.74332692152651218E-03 1.70575507128020415E-01 3.46117954764570308E-04 2.27648516532824065E-03 1.19619445935991675E+00
1.23304450E+01 4.73690192981169877E-02 4.68951505007090836E-03 1.72746264828637475E-01 3.44965683713697015E-04 2.24057203539003045E-03 1.19340813242808363E+00
1.23817760E+01 4.70805112724767758E-02 4.63823975235366781E-03 1.75192059510467318E-01 3.43992331334273599E-04 2.20738183394425394E-03 1.19055892204775371E+00
1.24341955E+01 4.67890234564103946E-02 4.58931532543913404E-03 1.77891942170942674E-01 3.43243830365889675E-04 2.17689662167930417E-03 1.18768900155309542E+00
1.24876279E+01 4.64950179899914356E-02 4.54281532429420820E-03 1.80792151214577951E-01 3.42562410745618755E-04 2.14916065924188309E-03 1.18485124596994074E+00
1.25415365E+01 4.62014000717514001E-02 4.49827200407600450E-03 1.83802314161293917E-01 3.41888639710130995E-04 2.12351519154046998E-03 1.18205657135106135E+00
1.25947129E+01 4.59145648378117971E-02 4.45407794626740544E-03 1.86791380651797650E-01 3.41099002726931401E-04 2.09791747149316952E-03 1.17927881024586734E+00
1.26473729E+01 4.56331891238603224E-02 4.40897805589838751E-03 1.89708712901546478E-01 3.40243097775927764E-04 2.07113783623337358E-03 1.17651765912167483E+00
1.26996759E+01 4.53563402823922227E-02 4.36273501754578033E-03 1.92515288282680191E-01 3.39279654688078003E-04 2.04292708491991565E-03 1.17376061160486622E+00
1.27512258E+01 4.50860263792014423E-02 4.31587882351444282E-03 1.95156192325508154E-01 3.38254116377943541E-04 2.01362443748476271E-03 1.17095245445893004E+00
1.28020800E+01 4.48218528798486407E-02 4.26961344742668794E-03 1.97609986740309246E-01 3.37390503179355408E-04 1.98442087367299699E-03 1.16812551764462902E+00
1.28524273E+01 4.45627168625041675E-02 4.22466589603338535E-03 1.99872547649910276E-01 3.36609490121721883E-04 1.95611108965154440E-03 1.16534610343093470E+00
1.29024531E+01 4.43075600159657731E-02 4.18159414204942372E-03 2.01946200655736097E-01 3.35966224459901934E-04 1.92934405317519747E-03 1.16259497066478357E+00
1.29523396E+01 4.40553943682129787E-02 4.14040059266834997E-03 2.03839271812498307E-01 3.35290957448261323E-04 1.90422544171432902E-03 1.15980905254059352E+00
1.30020814E+01 4.38062280053961653E-02 4.09960014020363094E-03 2.05553534668625720E-01 3.34478314689433398E-04 1.87931845947012107E-03 1.15691172447505886E+00
1.30512757E+01 4.35620742948374384E-02 4.05898329152332409E-03 2.07084595717445002E-01 3.33526644570879261E-04 1.85431640575335209E-03 1.15384809837041602E+00
1.31000921E+01 4.33220750940241650E-02 4.01850117961206378E-03 2.08453381438693935E-01 3.32551407819041986E-04 1.82923386848185391E-03 1.15065473488537062E+00
1.31486961E+01 4.30854114357382065E-02 3.97801836825910273E-03 2.09677514296073897E-01 3.31608824992415474E-04 1.80398472021597411E-03 1.14740983428917143E+00
1.31972496E+01 4.28512986729904996E-02 3.93760305848200529E-03 2.10775849188223952E-01 3.30761696237323816E-04 1.77868056865523655E-03 1.14419952197304120E+00
1.32459115E+01 4.26189726166073465E-02 3.89817676912792080E-03 2.11766484535081789E-01 3.30198433260135151E-04 1.75428748875205509E-03 1.14107345340323207E+00
1.32946077E+01 4.23887460792943122E-02 3.85978599409197119E-03 2.12664780743497678E-01 3.29774267170509800E-04 1.73083800130642627E-03 1.13806109564980962E+00
1.33430179E+01 4.21620594242522115E-02 3.82196615503445055E-03 2.13481074551314154E-01 3.29284597226590448E-04 1.70777903723306882E-03 1.13515367278867685E+00
1.33912852E+01 4.19381902474592685E-02 3.78478484400173723E-03 2.14233915086592286E-01 3.28713151902398763E-04 1.68521867649810498E-03 1.13231315703850588E+00
1.34395476E+01 4.17164766152630304E-02 3.74738944535867426E-03 2.14940960027881739E-01 3.28005152345008815E-04 1.66233662652799890E-03 1.12947374630022956E+00
1.34879390E+01 4.14963300601627269E-02 3.70995422887923773E-03 2.15618358722499598E-01 3.27176238034806207E-04 1.63932502133581882E-03 1.12660051069449563E+00
1.35365892E+01 4.12771908877517038E-02 3.67338235810173814E-03 2.16280640223629528E-01 3.26377299624048644E-04 1.61710263074617061E-03 1.12371093301156488E+00
1.35852800E+01 4.10600184397319420E-02 3.63759405992915676E-03 2.16938368596006848E-01 3.25602443530465424E-04 1.59551796020528645E-03 1.12084578700314452E+00
1.36339765E+01 4.08449208235250674E-02 3.60259642269748553E-03 2.17604535113718384E-01 3.24892878565472942E-04 1.57456710498761021E-03 1.11801751401223926E+00
1.36822979E+01 4.06335003496940128E-02 3.56911720422092025E-03 2.18287044376105632E-01 3.24351718944848762E-04 1.55486912090969931E-03 1.11517649385981499E+00
1.37303786E+01 4.04250624637637820E-02 3.53669878358532728E-03 2.18999524837265536E-01 3.23889499055351787E-04 1.53600745363887455E-03 1.11232444548354437E+00
1.37783509E+01 4.02189571941722820E-02 3.50430208059055283E-03 2.19752510002662826E-01 3.23354828859196265E-04 1.51697977608473652E-03 1.10948897180035955E+00
1.38263453E+01 4.00145994553979395E-02 3.47211806417945705E-03 2.20555527298470860E-01 3.22818496212974354E-04 1.49800790319269770E-03 1.10671309999945655E+00
1.38744891E+01 3.98114367806498490E-02 3.44047614359851463E-03 2.21418154322691185E-01 3.22296200639324401E-04 1.47945559582706994E-03 1.10402659465251940E+00
1.39229070E+01 3.96089414674026044E-02 3.40933687397590533E-03 2.22350024842555366E-01 3.21770763602522174E-04 1.46132493711875863E-03 1.10137583379729809E+00
1.39713092E+01 3.94083170570292754E-02 3.37917835807056022E-03 2.23350637264967261E-01 3.21215945372791626E-04 1.44403118415635458E-03 1.09867468317880346E+00
1.40195670E+01 3.92100641469331143E-02 3.34979135800107797E-03 2.24422861164225523E-01 3.20586806556022366E-04 1.42735600733914325E-03 1.09592081494589877E+00
1.40678004E+01 3.90136729613798361E-02 3.32150729427096742E-03 2.25570773069533576E-01 3.19903545602938117E-04 1.41169041788254666E-03 1.09310641389331575E+00
1.41161286E+01 3.88186559486577362E-02 3.29443537009184700E-03 2.26798810971531817E-01 3.19212908700816883E-04 1.39720801304155247E-03 1.09019984499304501E+00
1.41646698E+01 3.86245282773013884E-02 3.26707549086084886E-03 2.28110928137593316E-01 3.18457922595459357E-04 1.38247926100552041E-03 1.08720231610256546E+00
1.42135399E+01 3.84308552731968678E-02 3.23955840968762846E-03 2.29510679406195156E-01 3.17722863800634040E-04 1.36769059726627546E-03 1.08415989772866816E+00
1.42627098E+01 3.82377871033854483E-02 3.21121960287991870E-03 2.30996534701353229E-01 3.16929320755100893E-04 1.35219010945377446E-03 1.08108600148754608E+00
1.43119030E+01 3.80464427383470430E-02 3.18282063556642788E-03 2.32557713266544619E-01 3.16145224991590452E-04 1.33667540892466611E-03 1.07794840411000670E+00
1.43610105E+01 3.78572428740791000E-02 3.15474202880076720E-03 2.34186527754537882E-01 3.15373751986172690E-04 1.32150588979694809E-03 1.07474732727480848E+00
1.44101055E+01 3.76698832239774004E-02 3.12667697940942433E-03 2.35878582325531327E-01 3.14614582725145921E-04 1.30639911168034572E-03 1.07153132512328253E+00
1.44591344E+01 3.74845473125754031E-02 3.09864431705488864E-03 2.37626374140724628E-01 3.13846886411531093E-04 1.29136336541252643E-03 1.06837095185937270E+00
1.45079700E+01 3.73016915490307563E-02 3.07062143384678179E-03 2.39418634842705896E-01 3.13022375424017055E-04 1.27634467494185436E-03 1.06523239233090261E+00
1.45566849E+01 3.71210159979642601E-02 3.04253212867746899E-03 2.41250425227411330E-01 3.12155827259403933E-04 1.26128480627995631E-03 1.06202146776355089E+00
1.46053560E+01 3.69422193450929040E-02 3.01523308343400447E-03 2.43117011805278643E-01 3.11370882874837361E-04 1.24705827351510846E-03 1.05869281232890788E+00
1.46540633E+01 3.67649794228767507E-02 2.98809283115181006E-03 2.45014317084766065E-01 3.10586715015414346E-04 1.23305961584143655E-03 1.05526899616586856E+00
1.47028889E+01 3.65889928908782677E-02 2.96065274505435093E-03 2.46938665100345983E-01 3.09725905484054171E-04 1.21885467161574577E-03 1.05179769648068500E+00
1.47519157E+01 3.64139834067111201E-02 2.93287351868778620E-03 2.48886497989114525E-01 3.08789674513327585E-04 1.20442291343547518E-03 1.04827361076514269E+00
1.48010333E+01 3.62403727153373309E-02 2.90555819193377349E-03 2.50846339326543377E-01 3.07940298298085325E-04 1.19052994225479465E-03 1.04468292994789569E+00
1.48501507E+01 3.60684754783559616E-02 2.87789202702416281E-03 2.52806840372300223E-01 3.06990040794077196E-04 1.17633337279791765E-03 1.04103403154029439E+00
1.48993505E+01 3.58980172069895270E-02 2.84965296026887163E-03 2.54763719101905928E-01 3.05925076547823712E-04 1.16162147630934597E-03 1.03733687496613847E+00
1.49485119E+01 3.57294383392153109E-02 2.82104943290491716E-03 2.56704835442606971E-01 3.04801279384056469E-04 1.14655253092742215E-03 1.03359353051961667E+00
1.49742560E+01 3.56418597549314070E-02 2.80598509648173925E-03 2.57719412904195977E-01 3.04220190557317062E-04 1.13858669873219864E-03 1.02984751954641829E+00
1.50000000E+01 3.55547721448062834E-02 2.79092678833583801E-03 2.58723433245366841E-01 3.03659233954520376E-04 1.13062650835127950E-03 1.02789971583290374E+00
